chr	pos1	pos2	chr2	pos3	pos4	length	width	Mean	maxpixel	pvalue	Stripiness
chr14	60505001	60550000	chr14	60505001	60790000	285000	45000	9.065698796492573	98.0%	0.014	2.969867770229666
chr13	111780001	111810000	chr13	111780001	112265000	485000	30000	8.791519795896534	97.0%	0.005	2.968097763515082
chr1	166140001	166170000	chr1	165765001	166170000	405000	30000	7.17530071853919	97.5%	0.094	2.9664584449610203
chr18	49740001	49780000	chr18	49740001	49955000	215000	40000	13.089251097460014	98.0%	0.007	2.9653506011871933
chr4	89135001	89175000	chr4	89135001	89420000	285000	40000	12.37889181632918	98.5%	0.003	2.9485928200139253
chr6	145330001	145365000	chr6	145015001	145365000	350000	35000	9.595456148331518	98.0%	0.023	2.9464187090553158
chr11	57935001	57970000	chr11	57935001	58215000	280000	35000	14.234941038360517	97.0%	0.0045000000000000005	2.940681192447093
chr1	37620001	37650000	chr1	37310001	37650000	340000	30000	10.163019612981083	97.0%	0.050499999999999996	2.938876209842359
chr17	8165001	8215000	chr17	8165001	8380000	215000	50000	18.89026446336766	97.5%	0.004	2.928152085989246
chr19	9895001	9935000	chr19	9895001	10215000	320000	40000	14.518375142390624	97.5%	0.0035	2.9169497782942093
chr10	40185001	40230000	chr10	39950001	40230000	280000	45000	11.181611458370007	97.0%	0.0955	2.909470982858978
chr10	6875001	6905000	chr10	6875001	7200000	325000	30000	9.435766772361552	97.0%	0.013	2.900291736121818
chr11	76390001	76420000	chr11	76170001	76420000	250000	30000	15.684704611473684	98.0%	0.007	2.899466926780758
chr14	75855001	75915000	chr14	75855001	76110000	255000	60000	10.337026311009119	97.0%	0.016	2.894461658962365
chr13	52610001	52650000	chr13	52270001	52650000	380000	40000	9.514908387439636	97.5%	0.013	2.8821737603842807
chr2	160580001	160620000	chr2	160580001	160900000	320000	40000	9.568475268832852	97.5%	0.009	2.8790359263824863
chr3	37180001	37215000	chr3	36820001	37215000	395000	35000	7.547935009134188	97.0%	0.064	2.8787895371651024
chr3	126560001	126610000	chr3	126560001	126945000	385000	50000	8.278716413749482	97.5%	0.022	2.870891431570285
chr16	45385001	45435000	chr16	45180001	45435000	255000	50000	11.970062572805258	98.0%	0.03	2.863713318811635
chr1	136440001	136475000	chr1	136060001	136475000	415000	35000	8.177087404963958	97.0%	0.051	2.8622073313612324
chr1	54910001	54990000	chr1	54655001	54990000	335000	80000	10.654931101693299	98.0%	0.003	2.8471728600873845
chr3	10000001	10030000	chr3	10000001	10320000	320000	30000	9.090898232994492	98.0%	0.052000000000000005	2.8348553509988155
chr17	72835001	72920000	chr17	72835001	73300000	465000	85000	8.532032949988269	97.5%	0.035	2.8269135889166637
chr1	138820001	138860000	chr1	138820001	139350000	530000	40000	6.558477361902038	97.0%	0.044	2.822530386361533
chr15	103870001	103915000	chr15	103525001	103915000	390000	45000	11.376933099200393	97.0%	0.006500000000000001	2.810778768960608
chr5	64370001	64405000	chr5	64370001	64870000	500000	35000	7.743796694598813	99.0%	0.015	2.8024337339220633
chr2	164940001	164985000	chr2	164940001	165390000	450000	45000	8.697994719699004	97.0%	0.0055	2.78494526471965
chr12	55490001	55535000	chr12	55265001	55535000	270000	45000	12.304090073399504	97.0%	0.0025	2.7846804416268363
chr5	138845001	138875000	chr5	138845001	139185000	340000	30000	9.409735928799199	98.0%	0.012	2.778239314796761
chr12	91775001	91810000	chr12	91575001	91810000	235000	35000	12.308777931438781	98.5%	0.095	2.777369376868036
chr11	67635001	67670000	chr11	67395001	67670000	275000	35000	14.107898643552058	97.0%	0.007	2.774474723150773
chr1	181880001	181920000	chr1	181880001	182155000	275000	40000	10.473722376906132	97.0%	0.028	2.7472672397125097
chr11	103980001	104010000	chr11	103980001	104205000	225000	30000	16.26823139983797	98.0%	0.014	2.745674947684572
chr8	67975001	68010000	chr8	67975001	68295000	320000	35000	9.028312875990197	98.0%	0.0125	2.739536829970479
chr3	130700001	130775000	chr3	130700001	131250000	550000	75000	6.467347461796534	97.0%	0.0245	2.737888151356791
chr15	27300001	27375000	chr15	27300001	27730000	430000	75000	6.806844512649522	97.0%	0.0055	2.7247790844593505
chr4	89500001	89540000	chr4	89130001	89540000	410000	40000	7.647289745189725	97.0%	0.0325	2.71784262173139
chr5	4175001	4205000	chr5	3880001	4205000	325000	30000	9.201481787605038	98.0%	0.029	2.6992248612489473
chr5	65920001	65975000	chr5	65645001	65975000	330000	55000	10.335961623451285	97.0%	0.0985	2.694592841533039
chr7	75365001	75415000	chr7	75365001	75735000	370000	50000	9.111146998289488	97.0%	0.017	2.694135652674564
chr7	118975001	119015000	chr7	118740001	119015000	275000	40000	9.807309059602138	97.0%	0.088	2.6705464154373293
chr5	146665001	146735000	chr5	146665001	146905000	240000	70000	13.25426918941297	97.5%	0.0035	2.666677385083197
chr1	173445001	173495000	chr1	173445001	173865000	420000	50000	8.154491242807163	97.0%	0.0615	2.6663762307756103
chr2	174830001	174915000	chr2	174440001	174915000	475000	85000	7.745992682263449	97.5%	0.032	2.6662579464626885
chr8	15025001	15065000	chr8	14840001	15065000	225000	40000	12.45737797484581	98.5%	0.035	2.6658969257071385
chr9	48250001	48285000	chr9	48250001	48620000	370000	35000	8.721792131719166	97.0%	0.008	2.660078465911559
chr7	132215001	132245000	chr7	132215001	132555000	340000	30000	9.67590254637531	97.5%	0.096	2.6494903570131987
chr8	84795001	84840000	chr8	84605001	84840000	235000	45000	14.10159955763179	98.0%	0.024	2.642604449780763
chr10	52215001	52250000	chr10	52215001	52430000	215000	35000	12.380895752312954	97.0%	0.004	2.6312749806207134
chr8	83080001	83120000	chr8	83080001	83355000	275000	40000	10.827515618600657	97.0%	0.01	2.6142400026189887
chr2	13280001	13320000	chr2	13280001	13600000	320000	40000	9.647458454007825	97.5%	0.078	2.5995652073041793
chr2	101680001	101720000	chr2	101680001	101990000	310000	40000	10.730821384345424	97.0%	0.010499999999999999	2.593935867889762
chr15	76715001	76765000	chr15	76715001	76940000	225000	50000	15.686242714628253	98.5%	0.003	2.5791124279267588
chr2	126580001	126615000	chr2	126580001	126845000	265000	35000	12.254162487782448	98.5%	0.019	2.560385790805669
chr1	169935001	169985000	chr1	169935001	170215000	280000	50000	9.92831302051544	97.0%	0.0245	2.560208681992117
chr3	19870001	19910000	chr3	19480001	19910000	430000	40000	5.803054802398886	97.0%	0.07	2.556688528979811
chr16	29715001	29750000	chr16	29715001	30260000	545000	35000	6.320307021170664	98.0%	0.043	2.549152143082461
chr11	72565001	72590000	chr11	72565001	72795000	230000	25000	16.378012773801693	98.0%	0.0195	2.5473335810968023
chr15	6235001	6265000	chr15	6235001	6520000	285000	30000	10.400606080037672	97.5%	0.012	2.544295610636669
chr4	63930001	63960000	chr4	63635001	63960000	325000	30000	8.947629463228427	98.0%	0.07	2.5346138016900928
chr12	3355001	3390000	chr12	3090001	3390000	300000	35000	12.68938846821445	98.5%	0.008	2.530606983433568
chr16	58440001	58520000	chr16	58440001	58745000	305000	80000	11.31458319006375	97.0%	0.002	2.52455426992552
chr5	105390001	105425000	chr5	105390001	105885000	495000	35000	6.465753608980072	97.0%	0.016	2.507307769848258
chr10	67530001	67560000	chr10	67530001	67770000	240000	30000	13.149722410324138	98.5%	0.0095	2.503805574367324
chr1	97670001	97705000	chr1	97030001	97705000	675000	35000	5.060144939402286	97.0%	0.07	2.482738105344558
chr5	112210001	112255000	chr5	112210001	112430000	220000	45000	14.48760422071946	98.0%	0.006	2.4418987982240696
chr8	128335001	128375000	chr8	127920001	128375000	455000	40000	6.732216316476583	97.0%	0.074	2.41490972176463
chr6	37580001	37610000	chr6	37580001	38070000	490000	30000	6.763486745928922	97.0%	0.0195	2.414447360195659
chr10	99170001	99205000	chr10	99170001	99625000	455000	35000	8.034607985924815	98.5%	0.007	2.399412095640557
chr17	21210001	21295000	chr17	21210001	21530000	320000	85000	9.93043184997346	97.0%	0.0025	2.3957336863348995
chr6	82980001	83015000	chr6	82980001	83170000	190000	35000	16.16936725625065	98.5%	0.013	2.3887986346138903
chr13	52250001	52290000	chr13	52250001	52575000	325000	40000	9.237034859080236	98.0%	0.077	2.374556013620365
chr16	76110001	76135000	chr16	75665001	76135000	470000	25000	7.453322264408106	97.0%	0.0555	2.3741026916182104
chr17	52150001	52190000	chr17	51805001	52190000	385000	40000	9.328535723489102	97.0%	0.025	2.3726471108824354
chr3	79195001	79245000	chr3	79195001	79595000	400000	50000	6.936999806534375	98.0%	0.0225	2.3678869996423475
chr14	26665001	26735000	chr14	26665001	27030000	365000	70000	8.709771062673118	97.0%	0.015	2.3641076492818933
chr2	103970001	104025000	chr2	103690001	104025000	335000	55000	11.417088705295393	97.0%	0.006	2.3599034462525
chr8	46300001	46335000	chr8	46300001	46560000	260000	35000	10.695149657093582	98.0%	0.0205	2.3425162692632
chr1	143800001	143825000	chr1	143800001	144380000	580000	25000	6.1807812899969345	97.5%	0.007	2.331797180133405
chr17	86430001	86450000	chr17	86155001	86450000	295000	20000	12.102459742627868	98.5%	0.017	2.325676954175905
chr6	100830001	100890000	chr6	100575001	100890000	315000	60000	9.321523626217688	97.5%	0.026	2.3226979056981896
chr17	15700001	15785000	chr17	15470001	15785000	315000	85000	11.354505733707315	98.5%	0.034	2.3158352438515735
chr8	121485001	121535000	chr8	121110001	121535000	425000	50000	7.414441893220929	97.0%	0.099	2.296296822504608
chr5	23840001	23900000	chr5	23840001	24085000	245000	60000	13.329975983729156	97.0%	0.015	2.28171620204261
chr9	88710001	88750000	chr9	88440001	88750000	310000	40000	9.425312640847498	97.0%	0.079	2.2764673758201233
chr2	167680001	167705000	chr2	167680001	168020000	340000	25000	12.214367976368008	98.0%	0.008	2.2761784147185695
chr17	80010001	80070000	chr17	80010001	80295000	285000	60000	11.824845137866594	97.0%	0.019	2.266573949805318
chr9	42195001	42270000	chr9	41955001	42270000	315000	75000	12.730854901601992	97.0%	0.015	2.2663635777219278
chr7	102400001	102450000	chr7	102130001	102450000	320000	50000	11.047078581456866	97.5%	0.023	2.2658087387135675
chr7	97280001	97320000	chr7	96965001	97320000	355000	40000	9.097375177703684	97.5%	0.025	2.25591548836563
chr5	21255001	21325000	chr5	21255001	21640000	385000	70000	8.783247161367846	98.5%	0.006	2.2337018066460814
chr9	61675001	61720000	chr9	61310001	61720000	410000	45000	9.39173982956697	97.0%	0.05	2.2287760826145617
chr10	78135001	78180000	chr10	77975001	78180000	205000	45000	17.348662242685904	99.0%	0.016	2.2279947911911018
chr14	21125001	21160000	chr14	21125001	21675000	550000	35000	5.140909742434607	97.0%	0.0625	2.2213013440368914
chr9	53240001	53275000	chr9	53240001	53495000	255000	35000	11.672047897547538	97.5%	0.007	2.2194142743131673
chr8	34165001	34230000	chr8	34165001	34490000	325000	65000	8.944598836704195	97.0%	0.075	2.2150513843475954
chr10	90715001	90755000	chr10	90715001	91050000	335000	40000	7.845974897911504	97.0%	0.03	2.2081105157317102
chr2	6205001	6235000	chr2	6205001	6485000	280000	30000	13.768972554589107	98.5%	0.0075	2.207453667242463
chr18	61470001	61500000	chr18	61175001	61500000	325000	30000	9.562519283081999	97.0%	0.086	2.2042201696455654
chr12	112735001	112770000	chr12	112735001	113030000	295000	35000	11.881348458632138	97.0%	0.021	2.201314252057442
chr12	77235001	77275000	chr12	77235001	77685000	450000	40000	6.962746306065181	97.5%	0.008	2.178482111395177
chr10	75140001	75180000	chr10	74920001	75180000	260000	40000	11.41941845165392	97.0%	0.0145	2.1782083741074962
chr2	170100001	170140000	chr2	170100001	170355000	255000	40000	14.348871993368252	97.0%	0.084	2.173853077598798
chr1	60940001	60980000	chr1	60505001	60980000	475000	40000	7.068983006194177	97.5%	0.02	2.1695381158751084
chr1	64970001	65005000	chr1	64700001	65005000	305000	35000	9.934971104825161	97.5%	0.026	2.1631788498244813
chr1	58745001	58795000	chr1	58745001	59165000	420000	50000	8.53243284061767	97.0%	0.005	2.161800688190226
chr11	62250001	62295000	chr11	61930001	62295000	365000	45000	12.000596973501771	97.0%	0.008	2.1617597113197253
chr9	121240001	121280000	chr9	121240001	121700000	460000	40000	7.796962776459276	98.0%	0.003	2.1532939334509695
chr18	74210001	74250000	chr18	74210001	74440000	230000	40000	11.656387416421145	97.0%	0.040499999999999994	2.1508086755882587
chr19	33205001	33250000	chr19	32790001	33250000	460000	45000	8.445916023591032	97.0%	0.0955	2.140410736093096
chr1	153545001	153580000	chr1	153545001	153855000	310000	35000	11.745120724057978	97.0%	0.014499999999999999	2.1306188444900114
chr14	72975001	73020000	chr14	72505001	73020000	515000	45000	6.430208844553987	97.5%	0.036	2.130522233415547
chr11	115715001	115750000	chr11	115715001	115880000	165000	35000	22.304110721526083	98.5%	0.003	2.119828950681563
chr3	9700001	9730000	chr3	9700001	9975000	275000	30000	10.121049022978841	99.0%	0.04	2.1152306665111302
chr9	35265001	35345000	chr9	35265001	35555000	290000	80000	13.875252552644822	97.5%	0.004	2.1139980049788805
chr2	126980001	127025000	chr2	126595001	127025000	430000	45000	8.144986630015692	97.0%	0.07450000000000001	2.1106478244011995
chr7	117365001	117400000	chr7	117365001	117630000	265000	35000	11.998808207213257	97.5%	0.008	2.0880869276428173
chr10	37130001	37160000	chr10	37130001	37420000	290000	30000	9.865124058522436	97.5%	0.0245	2.076741701025395
chr1	104980001	105010000	chr1	104980001	105640000	660000	30000	4.0465247276944	97.0%	0.036000000000000004	2.075132822513547
chr10	95080001	95130000	chr10	95080001	95485000	405000	50000	9.275208113873138	97.5%	0.025	2.074644545530542
chr7	128355001	128385000	chr7	128355001	128655000	300000	30000	12.096126924026363	98.0%	0.0075	2.068983801460201
chr8	124025001	124110000	chr8	124025001	124365000	340000	85000	9.365642007742698	97.0%	0.0565	2.0623949583102923
chr4	126555001	126630000	chr4	126555001	126850000	295000	75000	11.43207882008911	97.5%	0.091	2.060265333328321
chr11	33930001	34010000	chr11	33930001	34225000	295000	80000	13.953817428299653	97.0%	0.001	2.0555752655687423
chr15	73540001	73580000	chr15	73295001	73580000	285000	40000	10.827660385596658	97.5%	0.083	2.0379829183294533
chr8	122255001	122295000	chr8	122255001	122490000	235000	40000	13.491518720775817	97.0%	0.027	2.0202856570459473
chr13	80850001	80885000	chr13	80850001	81440000	590000	35000	5.436862367798004	97.0%	0.0215	2.0104490318152273
chr1	189685001	189725000	chr1	189685001	189935000	250000	40000	10.962417599625084	98.5%	0.0805	2.0091329779594416
chr8	81740001	81825000	chr8	81455001	81825000	370000	85000	8.744649447850225	97.5%	0.044	2.0024735384025862
chr17	45720001	45750000	chr17	45720001	46185000	465000	30000	8.00030501212662	98.0%	0.05	2.001988827419653
chr2	160855001	160900000	chr2	160645001	160900000	255000	45000	11.03441561032715	97.5%	0.018	1.98742760893324
chr13	23410001	23450000	chr13	23410001	23615000	205000	40000	17.23028575783833	97.0%	0.004	1.9847675389143922
chr9	13870001	13915000	chr9	13870001	14345000	475000	45000	8.241959129972866	97.0%	0.067	1.9837768282696535
chr10	19910001	19940000	chr10	19910001	20145000	235000	30000	14.376834895603416	98.0%	0.005	1.978935449615298
chr4	88675001	88760000	chr4	88675001	88875000	200000	85000	13.74364065174459	98.5%	0.0085	1.9724945570073207
chr10	26355001	26390000	chr10	26355001	26900000	545000	35000	5.747130304815784	97.0%	0.023	1.9701884019764697
chr1	179840001	179885000	chr1	179840001	180240000	400000	45000	8.205827993880467	97.0%	0.028	1.9560233498466995
chr7	82250001	82290000	chr7	81945001	82290000	345000	40000	8.157054629750071	97.0%	0.039	1.9509126704833164
chr13	3395001	3430000	chr13	3395001	3660000	265000	35000	11.216635247444401	98.0%	0.029	1.9411038009950092
chr2	26640001	26680000	chr2	26640001	26900000	260000	40000	12.960623457711673	98.5%	0.051000000000000004	1.922180276455638
chr16	45180001	45220000	chr16	45180001	45660000	480000	40000	7.362476615241498	97.0%	0.065	1.9122863091578894
chr5	38290001	38330000	chr5	38290001	38640000	350000	40000	8.639656928618166	97.0%	0.0115	1.908317238775553
chr8	106405001	106475000	chr8	106405001	106665000	260000	70000	10.304942003567843	97.5%	0.020499999999999997	1.8982743313403023
chr1	178130001	178165000	chr1	178130001	178310000	180000	35000	12.649180268994977	98.5%	0.0265	1.8971206676013632
chr4	46670001	46710000	chr4	46670001	47050000	380000	40000	7.898161993311051	98.5%	0.067	1.8942359716633983
chr1	85995001	86065000	chr1	85850001	86065000	215000	70000	16.21558382419822	98.0%	0.01	1.8932100387670834
chr13	13495001	13530000	chr13	13495001	13875000	380000	35000	10.209643365461407	97.5%	0.003	1.8864577780198466
chr6	118170001	118200000	chr6	118170001	118435000	265000	30000	9.279633643318002	98.5%	0.028	1.8658355991716633
chr16	91925001	92005000	chr16	91925001	92325000	400000	80000	7.78234291170476	97.0%	0.051000000000000004	1.8607282858485208
chr1	127410001	127485000	chr1	126980001	127485000	505000	75000	6.507162918564108	97.5%	0.05	1.858476714523522
chr10	13545001	13595000	chr10	13545001	14240000	695000	50000	4.84115778842893	97.0%	0.023	1.8476835792339121
chr4	34895001	34940000	chr4	34555001	34940000	385000	45000	7.302643652045786	97.5%	0.046	1.8476063846836852
chr15	55295001	55330000	chr15	55295001	55555000	260000	35000	9.661488356741343	97.0%	0.017	1.8429439370593748
chr2	124900001	124935000	chr2	124415001	124935000	520000	35000	7.030301358830757	97.0%	0.054	1.8350278474389385
chr11	100680001	100715000	chr11	100350001	100715000	365000	35000	13.080134538289816	97.0%	0.049	1.8296842561735762
chr15	9445001	9475000	chr15	9445001	9755000	310000	30000	10.334882595185036	97.5%	0.0295	1.8274327679552118
chr7	84070001	84105000	chr7	84070001	84355000	285000	35000	9.986709290999661	98.0%	0.043	1.818569034663676
chr11	106610001	106650000	chr11	106395001	106650000	255000	40000	16.610891549326784	97.0%	0.045	1.8057449461866553
chr9	52270001	52305000	chr9	51955001	52305000	350000	35000	10.697662316653808	97.0%	0.014499999999999999	1.7983436492926055
chr11	31985001	32025000	chr11	31985001	32160000	175000	40000	19.23982277650477	98.0%	0.007	1.793631325107121
chr2	10090001	10165000	chr2	10090001	10370000	280000	75000	11.884212404279868	98.0%	0.011	1.784872185075099
chr11	5420001	5485000	chr11	5100001	5485000	385000	65000	11.921416085699256	97.0%	0.039	1.7840705075103307
chr2	110190001	110230000	chr2	109895001	110230000	335000	40000	7.453703431599643	97.0%	0.063	1.7673426970900976
chr11	69250001	69290000	chr11	69250001	69530000	280000	40000	16.56916948367117	98.5%	0.005	1.7630502207658967
chr2	118245001	118290000	chr2	118245001	118490000	245000	45000	12.570038201195818	97.0%	0.035	1.7614417147761823
chr5	67730001	67775000	chr5	67730001	68070000	340000	45000	8.22609643224925	97.0%	0.041	1.754779724049989
chr10	19665001	19710000	chr10	19235001	19710000	475000	45000	7.646492529801102	97.0%	0.075	1.7488957497293858
chr19	24935001	24970000	chr19	24935001	25345000	410000	35000	9.518903369329978	97.0%	0.009	1.7403393429210376
chr18	53935001	53975000	chr18	53690001	53975000	285000	40000	9.784312211736106	97.5%	0.084	1.738695071576761
chr9	89810001	89850000	chr9	89810001	90085000	275000	40000	12.791769233093548	97.0%	0.005	1.7372689969687876
chr3	122275001	122320000	chr3	122275001	122640000	365000	45000	8.215782159577973	97.0%	0.026	1.736282086988208
chr5	4950001	4985000	chr5	4950001	5495000	545000	35000	5.684378647201529	97.5%	0.027	1.7323086403863452
chr8	35445001	35485000	chr8	35030001	35485000	455000	40000	6.4496226852755925	97.0%	0.093	1.7319329695473387
chr11	115700001	115730000	chr11	115515001	115730000	215000	30000	18.88950808714833	98.0%	0.001	1.7259105558038017
chr15	6905001	6935000	chr15	6905001	7270000	365000	30000	8.65074414767309	98.0%	0.013	1.7253598869370768
chr3	32685001	32725000	chr3	32320001	32725000	405000	40000	6.927690817509199	97.0%	0.088	1.7248525214968673
chr3	95495001	95540000	chr3	95495001	95840000	345000	45000	10.247706113374516	97.5%	0.025	1.7236040667701755
chr2	102435001	102465000	chr2	101895001	102465000	570000	30000	6.27881021188806	97.0%	0.07500000000000001	1.7222165932320928
chr1	143985001	144020000	chr1	143780001	144020000	240000	35000	11.518913943456473	99.0%	0.091	1.7218282223858945
chr6	123915001	123950000	chr6	123915001	124380000	465000	35000	7.022188680648331	97.5%	0.027	1.7083009075724798
chr7	104180001	104250000	chr7	104180001	104510000	330000	70000	10.19492014955526	97.0%	0.0205	1.7028171262810954
chr19	40740001	40775000	chr19	40740001	40950000	210000	35000	14.756453325858454	98.5%	0.0415	1.687715265890142
chr7	29510001	29550000	chr7	29290001	29550000	260000	40000	11.464559757811456	97.5%	0.052000000000000005	1.6816865658320619
chr17	12795001	12835000	chr17	12525001	12835000	310000	40000	10.495177189907261	97.0%	0.0155	1.6793922566497526
chr7	99865001	99910000	chr7	99615001	99910000	295000	45000	11.24767742342755	98.0%	0.036	1.6772096758705528
chr16	44750001	44785000	chr16	44750001	45160000	410000	35000	8.728572149498833	97.0%	0.0135	1.6754401126290088
chr7	114265001	114295000	chr7	114265001	114575000	310000	30000	10.93313868793909	97.0%	0.079	1.6687837499419949
chr3	90205001	90245000	chr3	90205001	90385000	180000	40000	17.308076923724084	98.0%	0.0265	1.6646077884643244
chr17	49955001	49985000	chr17	49955001	50370000	415000	30000	8.256507855683386	98.5%	0.022	1.6418039161544917
chr11	60070001	60110000	chr11	60070001	60360000	290000	40000	13.027224613585236	97.0%	0.0055	1.6379187482738506
chr1	180860001	180915000	chr1	180860001	181075000	215000	55000	15.538659740568436	98.0%	0.036	1.6289974988916713
chr18	56750001	56790000	chr18	56750001	57130000	380000	40000	7.748016615095823	97.5%	0.0865	1.6250493027152704
chr3	69235001	69265000	chr3	69235001	69620000	385000	30000	7.694357497289768	97.5%	0.022	1.621816414261903
chr12	26060001	26090000	chr12	25790001	26090000	300000	30000	8.046423779065625	98.0%	0.043	1.608190579119853
chr3	109150001	109200000	chr3	109150001	109490000	340000	50000	7.732358405020966	97.0%	0.0945	1.5893254528678755
chr1	161735001	161775000	chr1	161735001	161980000	245000	40000	12.223428333875248	97.0%	0.015	1.5889645202763027
chr10	110785001	110825000	chr10	110785001	110985000	200000	40000	14.000302946275053	97.5%	0.020999999999999998	1.5882470581853096
chr7	98440001	98500000	chr7	98440001	98785000	345000	60000	10.684658025986861	97.0%	0.012	1.5873478856158103
chr15	101325001	101365000	chr15	101325001	101560000	235000	40000	11.509763882779007	97.0%	0.033	1.5850844447134445
chr3	138130001	138170000	chr3	137860001	138170000	310000	40000	7.923772097089027	97.0%	0.0895	1.5738503189317057
chr11	20010001	20075000	chr11	19815001	20075000	260000	65000	14.63892051542832	97.5%	0.057499999999999996	1.5716185297862801
chr6	144895001	144975000	chr6	144510001	144975000	465000	80000	7.795147164711455	97.0%	0.057	1.5657054613128338
chr3	78945001	78980000	chr3	78945001	79205000	260000	35000	8.441769218861197	97.0%	0.0225	1.562463444457286
chr5	112865001	112895000	chr5	112865001	113085000	220000	30000	11.01239796457932	97.0%	0.033	1.5623124308631968
chr13	24475001	24525000	chr13	24475001	24795000	320000	50000	11.085734322909483	97.5%	0.0245	1.538123734818299
chr4	122885001	122925000	chr4	122885001	123095000	210000	40000	16.31484395226933	97.5%	0.010499999999999999	1.517437066111127
chr19	11340001	11375000	chr19	11340001	11775000	435000	35000	10.17928098840322	97.0%	0.008	1.5156291399684885
chr18	60840001	60890000	chr18	60840001	61080000	240000	50000	15.438947704904896	97.5%	0.0085	1.5078575980850621
chr14	19690001	19725000	chr14	19690001	19935000	245000	35000	9.835589750309724	97.0%	0.03	1.5070272892460628
chr8	69610001	69650000	chr8	69610001	69905000	295000	40000	10.15126509904446	97.0%	0.058	1.5061046369115472
chr7	110280001	110315000	chr7	110280001	110640000	360000	35000	9.567402530957457	98.0%	0.0585	1.5024328086479322
chr5	39620001	39660000	chr5	39085001	39660000	575000	40000	5.750706209212609	97.0%	0.064	1.4942120093836768
chr5	143550001	143595000	chr5	143550001	143760000	210000	45000	13.737882230342011	97.0%	0.082	1.492452779756444
chr17	73870001	73900000	chr17	73305001	73900000	595000	30000	5.27277051912842	97.5%	0.097	1.492182445428247
chr19	36175001	36200000	chr19	36175001	36470000	295000	25000	12.006104148247537	98.5%	0.035	1.4915544058230963
chr13	112665001	112695000	chr13	112665001	112920000	255000	30000	11.789499131228816	99.0%	0.028	1.4871480032015378
chr2	131805001	131840000	chr2	131805001	132245000	440000	35000	7.441439515745651	97.0%	0.0155	1.4803092030283878
chr11	117155001	117215000	chr11	116895001	117215000	320000	60000	12.712744161178867	97.0%	0.010499999999999999	1.478732981299237
chr7	92815001	92885000	chr7	92625001	92885000	260000	70000	12.303648506679796	97.5%	0.076	1.4779152136814857
chr9	66275001	66305000	chr9	66275001	66455000	180000	30000	18.30434864617165	98.5%	0.037	1.470802707812158
chr18	64730001	64780000	chr18	64730001	65020000	290000	50000	8.616906933238488	97.5%	0.036000000000000004	1.4586131786043592
chr1	172370001	172435000	chr1	172370001	172645000	275000	65000	11.71972922012817	97.0%	0.013	1.4584368674241264
chr12	8750001	8790000	chr12	8750001	9010000	260000	40000	12.190718384658416	98.5%	0.023	1.4561425947695585
chr1	151065001	151110000	chr1	151065001	151375000	310000	45000	9.757769656058173	98.0%	0.019	1.4529034236122769
chr8	40285001	40315000	chr8	40285001	40495000	210000	30000	11.763641514551253	97.0%	0.0485	1.4509207877987311
chr17	79990001	80025000	chr17	79735001	80025000	290000	35000	10.643699828488858	97.0%	0.068	1.4489210807409618
chr13	23275001	23320000	chr13	23275001	23525000	250000	45000	11.875165422493103	97.0%	0.012	1.4476952710705062
chr9	88520001	88565000	chr9	88225001	88565000	340000	45000	10.729306439443196	97.0%	0.0205	1.4451572394614711
chr2	168245001	168295000	chr2	168245001	168450000	205000	50000	14.268984176052502	97.5%	0.064	1.440678622767725
chr11	59840001	59900000	chr11	59840001	60080000	240000	60000	16.423822600409103	97.5%	0.006	1.4350727834672212
chr18	5145001	5180000	chr18	5145001	6040000	895000	35000	4.146805677852586	97.0%	0.025	1.4348655770972991
chr6	117840001	117870000	chr6	117840001	118025000	185000	30000	14.729652049303779	99.0%	0.01	1.4272037556410822
chr10	85215001	85245000	chr10	85215001	85660000	445000	30000	6.849530963043578	97.5%	0.036	1.4194456550460155
chr16	78190001	78220000	chr16	78190001	78370000	180000	30000	12.51598088111399	98.0%	0.0515	1.3908352515150484
chr19	29490001	29525000	chr19	29245001	29525000	280000	35000	14.85765007890983	97.0%	0.0095	1.390292729971524
chr5	120495001	120530000	chr5	120495001	120725000	230000	35000	14.079387913880518	97.0%	0.01	1.3869598718656677
chr12	76980001	77030000	chr12	76980001	77680000	700000	50000	5.460320722030696	97.5%	0.053	1.3835116553605769
chr7	142320001	142355000	chr7	142320001	142595000	275000	35000	10.719576282760363	98.0%	0.023	1.3806588687248236
chr10	20975001	21050000	chr10	20975001	21370000	395000	75000	9.422328908690329	97.0%	0.077	1.380046321128324
chr2	49700001	49735000	chr2	49380001	49735000	355000	35000	8.4587121382674	97.0%	0.095	1.3731019224694327
chr10	68430001	68470000	chr10	68125001	68470000	345000	40000	8.445457765094563	97.0%	0.078	1.3723184815920062
chr8	88695001	88780000	chr8	88375001	88780000	405000	85000	7.174695185322232	97.0%	0.024	1.3586340362039617
chr13	104030001	104115000	chr13	103710001	104115000	405000	85000	8.732296573265028	97.0%	0.066	1.3559883579939607
chr1	59870001	59905000	chr1	59870001	60120000	250000	35000	11.580100747254349	97.5%	0.014499999999999999	1.355568949095817
chr19	40520001	40565000	chr19	40325001	40565000	240000	45000	13.511146781031075	97.0%	0.041	1.354549125206871
chr2	163090001	163120000	chr2	163090001	163345000	255000	30000	11.257787050993672	97.5%	0.022	1.3527949912575055
chr6	59155001	59195000	chr6	58845001	59195000	350000	40000	7.154511629393889	97.0%	0.0475	1.343044668773102
