chr	pos1	pos2	chr2	pos3	pos4	length	width	Mean	maxpixel	pvalue	Stripiness
2	147150001	147220000	2	146700001	147220000	520000	70000	12.1285541162657	98.0%	0.0875	1.2121890127993704
13	3650001	3710000	13	3650001	4000000	350000	60000	17.465452965244666	99.0%	0.078	1.2057563711653674
7	89950001	90040000	7	89950001	90470000	520000	90000	15.645976131111363	99.0%	0.014	1.2048377109297976
8	10540001	10610000	8	10540001	11400000	860000	70000	10.342494924488552	95.0%	0.1225	1.197370327389914
5	105840001	105910000	5	105380001	105910000	530000	70000	13.553270121142804	99.0%	0.114	1.19279351340032
1	127790001	127870000	1	127790001	128350000	560000	80000	13.308992315903966	98.0%	0.0465	1.1761202215699644
10	122050001	122140000	10	122050001	123150000	1100000	90000	5.86302184065527	95.0%	0.0575	1.1685135172968912
14	120090001	120170000	14	120090001	120940000	850000	80000	7.67612348989897	95.0%	0.134	1.1632747882817638
14	24460001	24530000	14	24460001	25860000	1400000	70000	4.536112172701772	97.0%	0.156	1.1538965588345376
13	60750001	60840000	13	60750001	61240000	490000	90000	11.28250240231608	98.0%	0.03	1.1413097410974866
16	87730001	87800000	16	87340001	87800000	460000	70000	17.150258227443533	98.0%	0.14300000000000002	1.11359014264939
2	173780001	173860000	2	173780001	174290000	510000	80000	14.847405249978598	99.0%	0.02	1.1038031819752132
14	20040001	20130000	14	19690001	20130000	440000	90000	15.730031624692199	98.0%	0.128	1.1001969240688632
6	82700001	82790000	6	82700001	83370000	670000	90000	11.47795876681987	95.0%	0.076	1.0959877659519282
11	96830001	96920000	11	96240001	96920000	680000	90000	13.258781015230698	96.0%	0.088	1.0950606023879668
6	134620001	134690000	6	134620001	135010000	390000	70000	17.615855160858324	99.0%	0.032	1.0904644295927877
10	6840001	6920000	10	6840001	7280000	440000	80000	15.200901443575907	99.0%	0.031	1.0832516972556916
5	146660001	146740000	5	146660001	147320000	660000	80000	11.905703733895518	99.0%	0.0935	1.082842355047745
5	35830001	35900000	5	35830001	36280000	450000	70000	17.93489033371771	99.0%	0.043	1.0826455503625503
1	175850001	175940000	1	175570001	175940000	370000	90000	13.036357363800896	99.0%	0.091	1.0749571275951812
1	92590001	92680000	1	91370001	92680000	1310000	90000	5.75474642250338	95.0%	0.11	1.0747851892360036
1	152480001	152570000	1	152480001	153170000	690000	90000	10.317819933510465	98.0%	0.088	1.0687993488424283
1	54640001	54690000	1	54640001	55450000	810000	50000	10.577683824938191	96.0%	0.111	1.0553877274936498
12	81920001	82010000	12	81920001	82500000	580000	90000	10.470360563396506	97.0%	0.0295	1.0548918512423449
18	67420001	67510000	18	67420001	68290000	870000	90000	8.417407592781162	97.0%	0.04	1.0520468564995835
11	22970001	23050000	11	22970001	23510000	540000	80000	14.006127260342838	98.0%	0.1425	1.0464251776578923
6	98070001	98160000	6	98070001	99770000	1700000	90000	4.341213640413262	96.0%	0.132	1.0404073279794623
3	30540001	30630000	3	30540001	31140000	600000	90000	9.717784818377769	98.0%	0.118	1.0377968265616173
7	104150001	104240000	7	104150001	104620000	470000	90000	12.465927009915593	96.0%	0.048	1.0322272240007184
5	41730001	41800000	5	41010001	41800000	790000	70000	6.924930792609218	99.0%	0.091	1.0309254161816699
17	87200001	87290000	17	86510001	87290000	780000	90000	10.566438468577395	96.0%	0.1535	1.0243329019065321
2	35850001	35940000	2	35070001	35940000	870000	90000	12.083390298304543	95.0%	0.092	1.0219903303560545
1	155560001	155620000	1	155560001	155920000	360000	60000	12.691149439441995	99.0%	0.0565	1.0217368674494673
1	91510001	91600000	1	91510001	91970000	460000	90000	16.33669703175785	99.0%	0.016	1.0179885913337066
15	27290001	27370000	15	27290001	28250000	960000	80000	6.638001406630976	95.0%	0.047	1.0178447660512848
17	80000001	80080000	17	80000001	80560000	560000	80000	13.599153404017121	96.0%	0.135	1.0096891912461172
5	31440001	31530000	5	30770001	31530000	760000	90000	8.364393329609275	95.0%	0.067	1.000211218139617
11	79890001	79980000	11	79310001	79980000	670000	90000	11.331592027738182	97.0%	0.1	0.9766382259945132
10	118130001	118220000	10	118130001	118540000	410000	90000	11.008958981455189	99.0%	0.016	0.9698729250065198
15	12770001	12860000	15	11980001	12860000	880000	90000	8.394297643053115	97.0%	0.11649999999999999	0.9536946670131737
4	102190001	102260000	4	102190001	102980000	790000	70000	6.775218848898468	96.0%	0.092	0.9526044723925562
2	139560001	139630000	2	139560001	140220000	660000	70000	10.299926665586325	98.0%	0.19	0.9480128433992014
16	92260001	92340000	16	91620001	92340000	720000	80000	10.541878505295054	97.0%	0.131	0.9412026869786985
18	6680001	6750000	18	6680001	7580000	900000	70000	7.382529702234814	98.0%	0.091	0.9398832183920539
14	59580001	59650000	14	59580001	60290000	710000	70000	9.18838798645366	98.0%	0.108	0.9263308820038463
1	162280001	162360000	1	161710001	162360000	650000	80000	9.742424848129513	98.0%	0.116	0.9257103307007973
6	56800001	56890000	6	56800001	57490000	690000	90000	10.18253414242663	97.0%	0.042	0.9229772716760167
14	62410001	62500000	14	61310001	62500000	1190000	90000	6.5825630287556445	95.0%	0.174	0.921556592558155
2	90440001	90520000	2	90440001	91240000	800000	80000	10.192696839217302	96.0%	0.135	0.9159496688416361
8	22170001	22260000	8	22170001	22690000	520000	90000	13.674641312334321	98.0%	0.040999999999999995	0.9142619118303821
13	64000001	64070000	13	63330001	64070000	740000	70000	10.472767358298773	98.0%	0.15350000000000003	0.9021580252172327
14	60470001	60550000	14	60470001	60980000	510000	80000	11.40750375103785	96.0%	0.136	0.8974019925508312
8	34060001	34140000	8	33580001	34140000	560000	80000	12.315240450657708	97.0%	0.014	0.8901883634250991
7	25380001	25450000	7	25380001	25780000	400000	70000	17.812839246996198	99.0%	0.0505	0.8854578558740865
1	22240001	22310000	1	20710001	22310000	1600000	70000	4.585065523642407	96.0%	0.1785	0.8849853346630424
1	105840001	105930000	1	105840001	106980000	1140000	90000	7.830889914381631	97.0%	0.1925	0.8801803552120749
7	113110001	113190000	7	113110001	113620000	510000	80000	14.83887321920008	98.0%	0.098	0.8774908333690465
1	34180001	34270000	1	34180001	34600000	420000	90000	14.539232478837716	99.0%	0.0865	0.859953372598691
5	141950001	142030000	5	141950001	142330000	380000	80000	15.497881741736816	99.0%	0.0615	0.8597491309030137
4	3560001	3640000	4	3560001	3980000	420000	80000	14.684141771008374	98.0%	0.1445	0.8562382315580492
3	8920001	9010000	3	8920001	9900000	980000	90000	8.673729555913475	98.0%	0.10500000000000001	0.8560234243662955
5	137280001	137360000	5	137280001	137790000	510000	80000	12.431135636822995	98.0%	0.035	0.8406965149840043
9	51890001	51980000	9	51150001	51980000	830000	90000	11.010342560232235	96.0%	0.042	0.8315940709512307
1	136510001	136590000	1	136510001	137040000	530000	80000	13.258184500796508	99.0%	0.097	0.8173603423115077
1	177930001	178020000	1	177930001	178500000	570000	90000	7.109701676954247	98.0%	0.049	0.8161870005383585
19	8530001	8620000	19	8530001	9140000	610000	90000	13.593342444193265	96.0%	0.039	0.8146321647141366
9	66130001	66190000	9	66130001	67000000	870000	60000	10.784672010298936	98.0%	0.087	0.8138603761478795
14	114810001	114900000	14	114810001	115480000	670000	90000	8.65847392301302	96.0%	0.175	0.8077268191292838
8	67950001	68030000	8	67950001	68350000	400000	80000	13.6811652444018	98.0%	0.049	0.8066271225783033
5	117480001	117560000	5	117480001	118160000	680000	80000	9.082103191290987	97.0%	0.109	0.7870789220909732
13	48980001	49050000	13	48640001	49050000	410000	70000	19.04077719543923	99.0%	0.143	0.7860027058697209
15	96470001	96550000	15	96470001	97200000	730000	80000	11.316484239040564	98.0%	0.047	0.7790162118400918
17	85590001	85680000	17	84680001	85680000	1000000	90000	6.627540087443737	96.0%	0.166	0.7780192344540723
6	91530001	91600000	6	91530001	92080000	550000	70000	14.096196826209091	97.0%	0.03	0.7758874920106231
17	8590001	8660000	17	8590001	9020000	430000	70000	16.176060317132137	98.0%	0.054	0.7649542310566411
14	75850001	75940000	14	75850001	76480000	630000	90000	8.871468516725322	95.0%	0.151	0.7588453871075476
19	46980001	47070000	19	46560001	47070000	510000	90000	17.885228739262587	98.0%	0.149	0.7585402414927837
3	144570001	144640000	3	144180001	144640000	460000	70000	15.555202477717524	96.0%	0.073	0.7407497745793669
4	59330001	59420000	4	59330001	59880000	550000	90000	15.170774832984465	97.0%	0.041	0.7301017521038446
16	95300001	95380000	16	94780001	95380000	600000	80000	11.821880572147926	95.0%	0.1835	0.7295074700727002
7	139440001	139530000	7	139070001	139530000	460000	90000	15.50724593037206	98.0%	0.14550000000000002	0.7217920338992758
18	76960001	77030000	18	76320001	77030000	710000	70000	10.016015070605153	97.0%	0.082	0.717559188459475
15	72990001	73060000	15	72100001	73060000	960000	70000	7.651897261541078	95.0%	0.191	0.7125360937780204
4	107870001	107950000	4	107870001	108640000	770000	80000	10.344829258507923	98.0%	0.086	0.7054964163034371
15	40120001	40190000	15	39580001	40190000	610000	70000	11.071051607538132	97.0%	0.185	0.7015668731284245
9	88200001	88280000	9	88200001	88770000	570000	80000	11.655491766862852	96.0%	0.046	0.6983466535750114
17	32480001	32570000	17	32480001	32910000	430000	90000	13.9936029076997	98.0%	0.123	0.6840101323927968
5	99210001	99300000	5	99210001	100120000	910000	90000	7.961833910009547	96.0%	0.08	0.682406831030471
12	51360001	51440000	12	51360001	51810000	450000	80000	9.931219078477334	99.0%	0.169	0.6790612616914551
2	160850001	160920000	2	160580001	160920000	340000	70000	19.61899105626907	99.0%	0.069	0.6747400272834694
5	44230001	44310000	5	43670001	44310000	640000	80000	11.935060686802771	98.0%	0.0455	0.674265774391954
9	31550001	31610000	9	31550001	32240000	690000	60000	8.749922401722563	95.0%	0.173	0.6701789948744657
6	86100001	86170000	6	86100001	86720000	620000	70000	11.012406988280304	95.0%	0.053	0.6688295277988698
4	102450001	102510000	4	102450001	102880000	430000	60000	16.080067299756845	99.0%	0.066	0.6655744987896949
11	104560001	104650000	11	104560001	105140000	580000	90000	12.692202849125357	95.0%	0.059	0.6653050042584774
6	122050001	122140000	6	121590001	122140000	550000	90000	6.779567720109944	96.0%	0.142	0.6557326566216742
8	4470001	4540000	8	4130001	4540000	410000	70000	15.937749914400897	98.0%	0.075	0.6472570161479757
17	43230001	43310000	17	43230001	43680000	450000	80000	13.039716876568262	96.0%	0.103	0.632139972360359
16	38300001	38390000	16	38300001	38780000	480000	90000	12.863276941248527	95.0%	0.10700000000000001	0.6197081124188504
2	78930001	78990000	2	78930001	79650000	720000	60000	12.042603398659464	99.0%	0.155	0.6169382344717976
4	154030001	154120000	4	154030001	154770000	740000	90000	7.965938836144399	95.0%	0.123	0.6111043212387329
4	121990001	122070000	4	121990001	123110000	1120000	80000	4.118977188183156	95.0%	0.103	0.6097377236143601
14	16170001	16250000	14	14910001	16250000	1340000	80000	8.04250667891858	98.0%	0.1195	0.588471321908428
8	114730001	114820000	8	114730001	115650000	920000	90000	9.698189048844133	98.0%	0.0815	0.5866415063502822
7	3780001	3840000	7	3210001	3840000	630000	60000	4.228384883409923	98.0%	0.088	0.5681239655447861
12	75760001	75830000	12	75760001	76390000	630000	70000	9.074752058103615	98.0%	0.136	0.5657516571947248
2	132680001	132740000	2	132310001	132740000	430000	60000	16.441445775390854	99.0%	0.073	0.5651478773099066
18	73580001	73650000	18	72570001	73650000	1080000	70000	5.93618965903963	95.0%	0.148	0.5504246825011848
3	19850001	19920000	3	19130001	19920000	790000	70000	7.155493914533579	98.0%	0.119	0.5480196674512829
8	85250001	85320000	8	84790001	85320000	530000	70000	8.616071341614951	97.0%	0.11	0.5438216772135177
17	13440001	13510000	17	13440001	14230000	790000	70000	5.8262804429020125	95.0%	0.087	0.5391054735176851
13	89480001	89570000	13	88620001	89570000	950000	90000	7.000253113335715	97.0%	0.128	0.5374540167558709
6	117810001	117870000	6	117810001	118170000	360000	60000	15.644679770990633	99.0%	0.05	0.5349937386281691
9	42300001	42390000	9	42300001	42970000	670000	90000	10.709285261948484	98.0%	0.127	0.5312283759759502
9	68930001	69010000	9	68930001	69300000	370000	80000	20.104048099734552	99.0%	0.043	0.5297564529030836
1	191780001	191870000	1	190990001	191870000	880000	90000	9.480646633950109	97.0%	0.15100000000000002	0.5279227143314049
17	25270001	25320000	17	24960001	25320000	360000	50000	19.77896190150947	99.0%	0.0745	0.5259144683694483
10	42240001	42330000	10	41480001	42330000	850000	90000	11.085810501639429	97.0%	0.17	0.5108232485584383
1	176850001	176920000	1	176850001	177450000	600000	70000	10.847520626234799	99.0%	0.121	0.5036972452566045
13	107290001	107350000	13	107290001	108150000	860000	60000	8.051251481001922	97.0%	0.109	0.5005110747590622
X	159020001	159100000	X	159020001	159430000	410000	80000	5.718019482896607	98.0%	0.094	0.49871997083263747
1	119050001	119130000	1	119050001	120020000	970000	80000	6.255190397237211	96.0%	0.14	0.49776158746840626
4	101970001	102050000	4	100970001	102050000	1080000	80000	4.408848561446425	96.0%	0.1015	0.4894341769145033
7	73980001	74060000	7	73980001	74820000	840000	80000	7.885413358415972	95.0%	0.0835	0.4870615302910628
9	55880001	55950000	9	55400001	55950000	550000	70000	9.466781372697113	95.0%	0.107	0.48340072406658346
19	37900001	37990000	19	37900001	38450000	550000	90000	12.4229160164623	96.0%	0.156	0.4827024510104123
2	146590001	146680000	2	146590001	147320000	730000	90000	8.434441814352116	96.0%	0.111	0.48110910554890307
2	125150001	125230000	2	124050001	125230000	1180000	80000	4.426971854065774	95.0%	0.157	0.47508243023580576
8	106380001	106470000	8	106380001	106820000	440000	90000	13.315406823589154	95.0%	0.078	0.4620526495385203
11	3200001	3280000	11	3200001	3970000	770000	80000	14.908640528196296	95.0%	0.106	0.4620139125326479
9	88690001	88780000	9	88220001	88780000	560000	90000	4.6685261370076905	95.0%	0.14200000000000002	0.45979111754062046
12	34640001	34710000	12	34640001	35200000	560000	70000	10.872952663512581	97.0%	0.16899999999999998	0.4588567531510248
16	3230001	3290000	16	3230001	3720000	490000	60000	11.376273585565562	96.0%	0.143	0.45635521556445824
6	42540001	42630000	6	41550001	42630000	1080000	90000	6.306246784781207	95.0%	0.1505	0.4509428392798201
9	48610001	48680000	9	48610001	49100000	490000	70000	13.459149026504429	95.0%	0.113	0.4456018085181735
1	127470001	127530000	1	127470001	127850000	380000	60000	12.342551572031871	99.0%	0.064	0.4438519873826767
10	25660001	25730000	10	25660001	26600000	940000	70000	6.789376117099883	97.0%	0.196	0.4361203255576017
10	66880001	66950000	10	66880001	67300000	420000	70000	15.60599878995688	99.0%	0.162	0.43479137976388094
9	31060001	31140000	9	30530001	31140000	610000	80000	9.509311981212894	95.0%	0.107	0.43174755985084845
6	5340001	5420000	6	4400001	5420000	1020000	80000	7.126460338020909	95.0%	0.046	0.4291567834829287
2	140360001	140450000	2	139800001	140450000	650000	90000	7.507367716487884	97.0%	0.181	0.4130825675979675
11	16470001	16560000	11	16470001	17290000	820000	90000	7.632167878290078	97.0%	0.0865	0.4109153011879147
8	106660001	106750000	8	106660001	107220000	560000	90000	11.560405764322226	97.0%	0.0755	0.3956448014279811
6	34720001	34790000	6	34270001	34790000	520000	70000	12.20964264635889	98.0%	0.10350000000000001	0.39406022067275837
7	5570001	5640000	7	5570001	6020000	450000	70000	14.19714044564426	97.0%	0.09	0.3934802976579037
9	89250001	89330000	9	89250001	89670000	420000	80000	13.348907452746195	99.0%	0.08	0.39180976312974813
15	3160001	3240000	15	3160001	3920000	760000	80000	9.581906384997444	98.0%	0.0665	0.39162586097177776
11	86980001	87050000	11	86520001	87050000	530000	70000	19.13891318871627	99.0%	0.072	0.38606105131032287
15	88810001	88900000	15	88810001	89480000	670000	90000	11.049363259144823	95.0%	0.138	0.37670052869878906
5	129550001	129640000	5	129070001	129640000	570000	90000	10.591812624043923	95.0%	0.101	0.36787010845493995
14	47560001	47650000	14	47560001	48140000	580000	90000	9.440045480257565	97.0%	0.15000000000000002	0.36233408920213456
2	43660001	43750000	2	43660001	44350000	690000	90000	10.028983485258534	97.0%	0.115	0.3560236135131696
11	49070001	49150000	11	48770001	49150000	380000	80000	18.619205096608432	99.0%	0.0015	0.3408556286288485
1	62910001	63000000	1	62140001	63000000	860000	90000	7.442814565092596	95.0%	0.1955	0.3387072551279095
18	65450001	65530000	18	64970001	65530000	560000	80000	10.352127432070173	96.0%	0.123	0.33387692100652516
15	35260001	35350000	15	35260001	36050000	790000	90000	8.418264998515248	97.0%	0.172	0.3291172125730118
10	45320001	45410000	10	44970001	45410000	440000	90000	11.797453190608666	97.0%	0.1395	0.3276516778293163
11	52340001	52430000	11	51700001	52430000	730000	90000	13.946456433217339	97.0%	0.041	0.3271961273995645
15	38240001	38320000	15	38240001	38680000	440000	80000	18.151462817441033	99.0%	0.056999999999999995	0.32234776918284036
18	56570001	56640000	18	56570001	57090000	520000	70000	13.900493687724543	98.0%	0.0445	0.31082563836446386
6	146950001	147040000	6	146950001	147400000	450000	90000	13.407490433127554	98.0%	0.083	0.3105161880006142
15	51890001	51960000	15	51890001	52500000	610000	70000	8.533531043076817	97.0%	0.088	0.3064966356393751
10	82120001	82210000	10	81390001	82210000	820000	90000	7.283141329219315	95.0%	0.087	0.2958160631304867
13	107430001	107510000	13	107430001	108120000	690000	80000	12.03672949305042	98.0%	0.171	0.2835293426387422
1	161350001	161430000	1	161350001	162000000	650000	80000	11.22538815227945	97.0%	0.125	0.28103865911298914
17	55670001	55740000	17	55670001	56040000	370000	70000	10.862391344290694	98.0%	0.064	0.28098965057048475
16	25330001	25410000	16	25330001	25970000	640000	80000	8.232313703462511	95.0%	0.1815	0.27910740486953095
2	155740001	155810000	2	154900001	155810000	910000	70000	11.570807958221726	95.0%	0.155	0.27907368952370926
7	59610001	59690000	7	57040001	59690000	2650000	80000	1.9728641605477255	97.0%	0.064	0.27899952099782466
3	41160001	41240000	3	41160001	41730000	570000	80000	9.667111729611838	98.0%	0.179	0.2647929317532877
19	32470001	32540000	19	32470001	33210000	740000	70000	11.720052801053997	95.0%	0.062	0.2542056251259342
7	42940001	43000000	7	42940001	43200000	260000	60000	13.894023477118516	97.0%	0.1355	0.24975451378142882
13	30850001	30940000	13	30850001	31650000	800000	90000	7.83931702417441	95.0%	0.11299999999999999	0.24713148327846637
7	39410001	39500000	7	39410001	40040000	630000	90000	8.718414812185067	97.0%	0.162	0.2466061028272232
15	82770001	82840000	15	82770001	83460000	690000	70000	11.671143170850272	97.0%	0.15	0.24559006544838055
5	145600001	145680000	5	145600001	146110000	510000	80000	8.825410657395857	97.0%	0.06	0.24342319065860263
9	70380001	70440000	9	70380001	70970000	590000	60000	11.894808908724778	96.0%	0.181	0.23814992912345567
1	179470001	179540000	1	179470001	179840000	370000	70000	16.041195001832026	99.0%	0.093	0.23807745234472869
13	62790001	62880000	13	62210001	62880000	670000	90000	8.729626051955348	96.0%	0.192	0.23301436491812488
18	53950001	54030000	18	53950001	54960000	1010000	80000	6.218440218908748	96.0%	0.194	0.23113585535716877
10	22450001	22520000	10	22010001	22520000	510000	70000	5.55506977465689	97.0%	0.127	0.22663385261864488
17	26600001	26680000	17	26000001	26680000	680000	80000	13.000113267265299	95.0%	0.139	0.223997720873573
19	45540001	45630000	19	45540001	46010000	470000	90000	18.578248581480526	97.0%	0.05	0.21570051211682745
6	112680001	112760000	6	112680001	113390000	710000	80000	9.508099108704718	97.0%	0.106	0.21539038144304162
11	80400001	80480000	11	80400001	80870000	470000	80000	14.152297199128943	95.0%	0.125	0.21258500971084004
10	5770001	5860000	10	4230001	5860000	1630000	90000	4.088912723385608	96.0%	0.198	0.2094746701185876
3	53030001	53110000	3	53030001	53470000	440000	80000	10.953876591785901	98.0%	0.084	0.20515136763312336
10	19450001	19530000	10	18850001	19530000	680000	80000	13.876523153452604	98.0%	0.099	0.20354018501294582
19	45100001	45180000	19	44610001	45180000	570000	80000	12.019129895585914	96.0%	0.199	0.20129387054543996
2	78020001	78100000	2	78020001	79790000	1770000	80000	3.7238366299603594	95.0%	0.151	0.20079632124628483
4	63080001	63150000	4	62750001	63150000	400000	70000	16.366789254814254	99.0%	0.11850000000000001	0.1949052003432588
1	89130001	89210000	1	88720001	89210000	490000	80000	11.493907979651024	98.0%	0.073	0.19123581644799958
7	106230001	106290000	7	106230001	107970000	1740000	60000	2.2358803874392046	95.0%	0.121	0.1849924971210104
2	27560001	27650000	2	27560001	28430000	870000	90000	9.747397898635347	95.0%	0.084	0.1763487130120558
7	39140001	39230000	7	39140001	41050000	1910000	90000	1.8559351662695083	95.0%	0.123	0.17565780083196608
7	92070001	92150000	7	92070001	92980000	910000	80000	6.748610257164573	95.0%	0.095	0.17136904747835907
2	128860001	128930000	2	128860001	129700000	840000	70000	9.398185462170193	96.0%	0.148	0.16717530308542836
10	100400001	100480000	10	99650001	100480000	830000	80000	4.662238208543885	97.0%	0.124	0.16697606453679315
1	64390001	64470000	1	63650001	64470000	820000	80000	10.785449502916629	99.0%	0.1175	0.16140496530539786
17	42910001	43000000	17	42610001	43000000	390000	90000	13.248808746454428	95.0%	0.104	0.16011128852389642
3	94290001	94370000	3	94290001	94980000	690000	80000	9.864227569509978	98.0%	0.115	0.15747503989422265
13	19120001	19180000	13	19120001	19720000	600000	60000	9.616658296127877	99.0%	0.0625	0.15204244131805233
5	137110001	137180000	5	137110001	137500000	390000	70000	19.27543538834448	99.0%	0.025	0.13952491261951
14	64160001	64220000	14	64160001	64620000	460000	60000	16.03026970258119	99.0%	0.1975	0.13142194965852355
6	129500001	129560000	6	128690001	129560000	870000	60000	7.565469057119761	95.0%	0.148	0.12914483137248786
9	32540001	32610000	9	32120001	32610000	490000	70000	16.324405363855416	96.0%	0.139	0.1245416864808295
5	105280001	105370000	5	103960001	105370000	1410000	90000	5.096560721046231	95.0%	0.177	0.12441461975508364
1	171780001	171850000	1	171780001	172340000	560000	70000	15.944158728388173	99.0%	0.1115	0.12108362485247055
3	19510001	19590000	3	19510001	20330000	820000	80000	8.308571419363087	98.0%	0.155	0.10372436495764104
11	63120001	63200000	11	62720001	63200000	480000	80000	13.247253968997775	97.0%	0.16699999999999998	0.1003727131704453
2	155580001	155660000	2	155200001	155660000	460000	80000	20.106340841907187	98.0%	0.1295	0.09768434118870171
13	91870001	91960000	13	91870001	92570000	700000	90000	8.627031889636715	96.0%	0.163	0.0953384993064538
1	137990001	138060000	1	136760001	138060000	1300000	70000	8.145766720014183	95.0%	0.1345	0.08825964454139439
2	131780001	131870000	2	131780001	132210000	430000	90000	14.895944096625364	98.0%	0.056	0.07403889900469451
11	29480001	29570000	11	29120001	29570000	450000	90000	13.925903212313957	98.0%	0.139	0.07185486056550591
6	65110001	65190000	6	65110001	65880000	770000	80000	7.201530881167691	98.0%	0.142	0.061816615349779384
2	166550001	166620000	2	166550001	167040000	490000	70000	20.634233824162525	98.0%	0.061	0.05897068795071211
10	89420001	89510000	10	89420001	89900000	480000	90000	12.819942463297853	98.0%	0.0315	0.05755046946971867
12	33000001	33070000	12	33000001	33410000	410000	70000	17.620155500885925	99.0%	0.052	0.05692527406197687
18	61490001	61560000	18	61490001	61940000	450000	70000	12.430570646653	98.0%	0.063	0.051302012300816296
7	122430001	122510000	7	121990001	122510000	520000	80000	16.06712852177288	98.0%	0.059	0.04739247114968875
4	63500001	63550000	4	63500001	63920000	420000	50000	17.159280910164092	98.0%	0.0875	0.045782829801139915
3	21900001	21950000	3	21010001	21950000	940000	50000	9.518899563507398	95.0%	0.1005	0.04507883927975282
12	80950001	81040000	12	80950001	81630000	680000	90000	9.804158539667359	96.0%	0.1235	0.0421091117260066
4	116950001	117030000	4	116610001	117030000	420000	80000	13.533327225682953	96.0%	0.125	0.041364786174280355
6	134810001	134890000	6	134810001	135400000	590000	80000	13.022065789399822	95.0%	0.147	0.02852639791984082
12	75250001	75330000	12	75250001	75820000	570000	80000	10.38755402223876	95.0%	0.188	0.011682453869198611
7	84560001	84620000	7	84560001	84980000	420000	60000	12.429949307591292	98.0%	0.1745	0.009643229546164943
9	121230001	121300000	9	121230001	121660000	430000	70000	18.43544953486928	99.0%	0.024	0.002843695198860134
3	89310001	89390000	3	89310001	89840000	530000	80000	14.800081304540921	97.0%	0.194	0.002054626368682528
7	59610001	59680000	7	59610001	60290000	680000	70000	5.47639791071298	95.0%	0.14650000000000002	0.0010867616645892227
13	98810001	98900000	13	98810001	99250000	440000	90000	15.087463266669424	98.0%	0.1255	0.00031455426600831833
5	26140001	26230000	5	26140001	27450000	1310000	90000	4.592527105920997	95.0%	0.197	-0.003110337830214749
6	118040001	118100000	6	118040001	118410000	370000	60000	12.933217444701773	98.0%	0.179	-0.015421363323256785
5	38270001	38360000	5	38270001	38650000	380000	90000	16.44962150947917	98.0%	0.0685	-0.021225159884444816
12	12910001	13000000	12	12190001	13000000	810000	90000	9.825041173114961	98.0%	0.094	-0.022937220781219146
6	114650001	114740000	6	114250001	114740000	490000	90000	10.47232305424081	97.0%	0.064	-0.03182583446251597
13	32660001	32730000	13	31800001	32730000	930000	70000	7.935474735051321	96.0%	0.146	-0.03801848597276875
18	65260001	65350000	18	65260001	65760000	500000	90000	12.499947158311832	97.0%	0.181	-0.043806716921444916
1	16070001	16140000	1	16070001	16680000	610000	70000	9.86322741872972	99.0%	0.179	-0.05429171617603682
6	50490001	50560000	6	49690001	50560000	870000	70000	10.841179569294985	97.0%	0.184	-0.0642621752784839
16	22290001	22380000	16	22290001	23060000	770000	90000	9.484108881610679	95.0%	0.126	-0.06864872226402113
13	22820001	22900000	13	22820001	23410000	590000	80000	7.426970580996784	95.0%	0.104	-0.0745966543517898
2	91260001	91320000	2	91260001	91700000	440000	60000	15.954657284362495	96.0%	0.121	-0.08254547261835896
2	11250001	11340000	2	10780001	11340000	560000	90000	14.110073110593682	98.0%	0.1355	-0.0864747241902545
5	100040001	100100000	5	100040001	100550000	510000	60000	11.076601058017843	98.0%	0.107	-0.08712723302463915
2	150090001	150180000	2	150090001	151010000	920000	90000	6.336006010070296	95.0%	0.166	-0.09845039042027989
11	3640001	3700000	11	3210001	3700000	490000	60000	16.877895416225005	95.0%	0.158	-0.10511575848995054
10	25460001	25540000	10	24650001	25540000	890000	80000	8.073968151189682	95.0%	0.152	-0.11100117007920196
5	146570001	146640000	5	146020001	146640000	620000	70000	7.358803225362318	96.0%	0.182	-0.11283544973951404
18	52930001	53010000	18	52930001	53660000	730000	80000	7.606928212618812	97.0%	0.195	-0.11769636362415527
2	26610001	26690000	2	26610001	27250000	640000	80000	12.86752272444641	96.0%	0.041999999999999996	-0.1288537308374997
12	52000001	52070000	12	52000001	52900000	900000	70000	6.929430818114128	95.0%	0.1125	-0.13149646826177291
1	97660001	97740000	1	97010001	97740000	730000	80000	9.373616723865641	96.0%	0.083	-0.13323012863836065
1	164330001	164390000	1	164330001	165140000	810000	60000	10.212555150388122	99.0%	0.148	-0.14001193441194845
7	131460001	131550000	7	131460001	131860000	400000	90000	11.627646600398007	97.0%	0.133	-0.14497986478603428
9	121750001	121840000	9	121460001	121840000	380000	90000	19.260315148274998	99.0%	0.068	-0.14555048237277163
19	41610001	41690000	19	41610001	42150000	540000	80000	13.929650908192196	95.0%	0.1275	-0.14988596785301733
6	120510001	120590000	6	120510001	121110000	600000	80000	14.467252684768658	97.0%	0.128	-0.15101237276078922
8	35510001	35590000	8	35510001	36570000	1060000	80000	8.990594849068437	97.0%	0.107	-0.15300563257818722
1	13120001	13200000	1	13120001	13690000	570000	80000	15.035904480918887	99.0%	0.179	-0.15592984180781558
3	65340001	65420000	3	65340001	66010000	670000	80000	11.001541835690368	99.0%	0.198	-0.1561319575106151
11	49120001	49210000	11	49120001	49690000	570000	90000	12.180983304023949	95.0%	0.121	-0.17013351408062702
10	96600001	96680000	10	96600001	96980000	380000	80000	19.36287560022997	99.0%	0.1535	-0.17351286193108878
