chr	pos1	pos2	chr2	pos3	pos4	length	width	Mean	maxpixel	pvalue	Stripiness
9	44435001	44485000	9	44435001	44730000	295000	50000	9.47820100872121	97.0%	0.02631578947368421	3.064062103784956
8	121030001	121110000	8	120785001	121110000	325000	80000	6.276462198535146	95.0%	0.06210526315789474	3.0581780752118886
9	53225001	53275000	9	53225001	53685000	460000	50000	4.53434043173271	96.0%	0.007894736842105263	3.033277835764379
1	60830001	60895000	1	60300001	60895000	595000	65000	4.832596562697326	96.0%	0.016842105263157894	3.0321280693739996
7	92085001	92130000	7	92085001	92970000	885000	45000	2.3762616704797512	95.0%	0.024210526315789474	3.0284368501473535
8	72245001	72275000	8	72245001	72510000	265000	30000	7.660586538429656	98.0%	0.042105263157894736	3.016250384763633
6	50295001	50365000	6	50295001	50535000	240000	70000	8.15529158951142	99.0%	0.06052631578947368	3.014209588550136
1	131525001	131575000	1	131095001	131575000	480000	50000	5.512856762226574	97.0%	0.08473684210526317	3.011936868793056
2	8740001	8785000	2	8740001	10185000	1445000	45000	1.9157585551599037	95.0%	0.05578947368421053	3.010282256765899
1	176865001	176895000	1	176865001	177425000	560000	30000	3.693245462555447	95.0%	0.023684210526315787	3.001097644566832
16	25240001	25285000	16	23995001	25285000	1290000	45000	1.5617597219364887	95.0%	0.053157894736842105	2.9950412628725247
9	14275001	14360000	9	13845001	14360000	515000	85000	5.313887698391548	98.0%	0.031578947368421054	2.9920186007482608
3	142275001	142320000	3	142275001	142490000	215000	45000	6.485679104521431	98.0%	0.022105263157894735	2.991986538497686
14	64615001	64650000	14	64615001	64975000	360000	35000	4.531778204779912	97.0%	0.02263157894736842	2.9858969458654183
12	24450001	24495000	12	24450001	24735000	285000	45000	5.633829861940448	95.0%	0.017894736842105262	2.984980383422118
2	167675001	167705000	2	167675001	168025000	350000	30000	6.480823934257267	99.0%	0.007368421052631579	2.980629228885073
3	14860001	14910000	3	14860001	15240000	380000	50000	5.194095697070994	98.0%	0.04789473684210527	2.978001643313875
4	19885001	19965000	4	19535001	19965000	430000	80000	5.498231695682644	97.0%	0.032105263157894734	2.965089410636844
19	60125001	60175000	19	59415001	60175000	760000	50000	2.915785943170166	97.0%	0.06368421052631579	2.9574407661877093
10	42015001	42055000	10	42015001	42290000	275000	40000	7.176104361395158	96.0%	0.014736842105263158	2.9421681633710652
17	87300001	87370000	17	87300001	87580000	280000	70000	6.737449192114775	98.0%	0.03368421052631579	2.921733338148031
2	52750001	52780000	2	52750001	53205000	455000	30000	4.377131982523443	97.0%	0.02631578947368421	2.901085912676508
13	119620001	119660000	13	119620001	119830000	210000	40000	7.60668861905641	98.0%	0.02631578947368421	2.8647025606156817
9	114385001	114425000	9	114385001	114615000	230000	40000	8.966951730005688	95.0%	0.008947368421052631	2.852968731086303
4	57660001	57695000	4	57660001	57895000	235000	35000	8.354996671834105	99.0%	0.01368421052631579	2.835729454023405
12	102320001	102405000	12	101855001	102405000	550000	85000	3.9282918344108424	97.0%	0.024736842105263158	2.830634905531524
3	27425001	27500000	3	27045001	27500000	455000	75000	3.9874053236851443	96.0%	0.061052631578947365	2.830161567271962
11	90600001	90650000	11	90180001	90650000	470000	50000	4.0467502522135375	96.0%	0.04789473684210526	2.821856917538393
12	39495001	39535000	12	39495001	40255000	760000	40000	2.0324808652915127	97.0%	0.07263157894736842	2.8004488103374356
1	180850001	180905000	1	180850001	181245000	395000	55000	6.0992858530604925	97.0%	0.018947368421052633	2.7982645710992835
4	43420001	43450000	4	43420001	43705000	285000	30000	6.430852711232696	98.0%	0.06210526315789474	2.787563722174355
1	37255001	37315000	1	37255001	37600000	345000	60000	6.157645576982724	95.0%	0.007368421052631579	2.775341441653791
5	53325001	53380000	5	53325001	53695000	370000	55000	5.690315149769273	98.0%	0.023157894736842106	2.769346552711347
7	84070001	84105000	7	84070001	84370000	300000	35000	6.666400303383809	98.0%	0.02894736842105263	2.766345092397602
4	33105001	33145000	4	32585001	33145000	560000	40000	4.100127350438994	98.0%	0.08894736842105264	2.765971476891137
1	55390001	55430000	1	55390001	55865000	475000	40000	3.7703360972941313	96.0%	0.024210526315789474	2.7647934418482203
19	61065001	61105000	19	60700001	61105000	405000	40000	5.418121861102214	96.0%	0.034736842105263156	2.756197264335569
7	4535001	4570000	7	4535001	5135000	600000	35000	4.5567966235830655	98.0%	0.01263157894736842	2.748463438890781
1	55690001	55765000	1	55185001	55765000	580000	75000	3.568163531117283	95.0%	0.03315789473684211	2.745742654243195
2	83990001	84070000	2	83990001	84490000	500000	80000	3.504371261800672	97.0%	0.017894736842105262	2.7366600123382168
19	45800001	45835000	19	45800001	45960000	160000	35000	9.76947583217503	99.0%	0.09368421052631579	2.7273070158920776
9	56190001	56270000	9	56190001	56665000	475000	80000	4.967322644722037	95.0%	0.03263157894736842	2.7225057471195573
5	120055001	120110000	5	119705001	120110000	405000	55000	4.742778663989612	97.0%	0.07578947368421053	2.6997079262580352
15	40110001	40170000	15	39810001	40170000	360000	60000	4.7925583292176945	95.0%	0.06315789473684211	2.6996066622848955
18	15535001	15580000	18	14750001	15580000	830000	45000	2.7156991649917166	97.0%	0.05578947368421053	2.6944879204777807
4	59320001	59350000	4	58925001	59350000	425000	30000	6.015738108317527	97.0%	0.017894736842105262	2.682514357919288
11	62730001	62770000	11	62730001	63180000	450000	40000	4.738947984722037	98.0%	0.011578947368421053	2.6745712475606735
1	153545001	153580000	1	153545001	153905000	360000	35000	5.211120472535626	98.0%	0.01736842105263158	2.6738218344367994
17	79985001	80035000	17	79660001	80035000	375000	50000	5.571926490905523	97.0%	0.028421052631578948	2.660656000395564
11	109835001	109885000	11	109300001	109885000	585000	50000	3.455180846875095	98.0%	0.02736842105263158	2.6563053521795417
2	113860001	113895000	2	113860001	114195000	335000	35000	4.947291203094986	95.0%	0.02526315789473684	2.65563962426227
2	155065001	155105000	2	155065001	155465000	400000	40000	4.819927809836669	96.0%	0.011578947368421053	2.645073708646216
5	122105001	122165000	5	122105001	122405000	300000	60000	8.917525658838656	99.0%	0.06105263157894737	2.6277620597846494
10	67295001	67340000	10	67295001	67860000	565000	45000	3.3539167090295807	98.0%	0.031578947368421054	2.6170146581124
13	52255001	52290000	13	52255001	52630000	375000	35000	4.48476942013664	97.0%	0.03684210526315789	2.6068438327810517
5	112865001	112900000	5	112865001	113080000	215000	35000	6.958823728809987	97.0%	0.061052631578947365	2.602062939719423
8	94925001	94965000	8	94925001	95210000	285000	40000	7.267396255546644	95.0%	0.01263157894736842	2.5925622369051267
9	63820001	63870000	9	63070001	63870000	800000	50000	3.9099975976270933	97.0%	0.05842105263157894	2.5849608633770673
10	60290001	60350000	10	60290001	60740000	450000	60000	5.259599827241581	96.0%	0.012105263157894737	2.566942410788558
2	116880001	116920000	2	116880001	117245000	365000	40000	4.28130732574299	98.0%	0.042105263157894736	2.5402423371412484
14	59600001	59635000	14	59600001	59960000	360000	35000	4.173116522479538	95.0%	0.042105263157894736	2.527978836707364
13	51830001	51855000	13	51830001	52640000	810000	25000	3.407254654811708	98.0%	0.017368421052631578	2.518451175504379
1	162280001	162340000	1	161745001	162340000	595000	60000	3.4020919718260854	95.0%	0.031578947368421054	2.5177579740813636
11	31655001	31705000	11	31655001	32270000	615000	50000	3.8593974366752426	96.0%	0.015789473684210527	2.5087044722326493
11	44975001	45035000	11	44405001	45035000	630000	60000	3.586747289389862	95.0%	0.023684210526315787	2.5072541872055636
4	130775001	130805000	4	130775001	130960000	185000	30000	8.06668090730563	99.0%	0.011578947368421053	2.5072321663190715
11	117345001	117385000	11	117065001	117385000	320000	40000	9.178019309652523	99.0%	0.02157894736842105	2.5067915541229486
4	98670001	98725000	4	98165001	98725000	560000	55000	3.439384326531635	96.0%	0.08	2.503967441755333
2	32840001	32875000	2	32600001	32875000	275000	35000	7.642760280878056	98.0%	0.06421052631578947	2.498459449507845
2	35635001	35670000	2	35635001	35935000	300000	35000	6.9464705780926765	99.0%	0.012105263157894737	2.489558757187536
3	105875001	105915000	3	105660001	105915000	255000	40000	7.623900262288442	99.0%	0.03368421052631579	2.47418298382252
3	28150001	28185000	3	28150001	28645000	495000	35000	3.872521554009025	97.0%	0.03368421052631579	2.470058857672972
10	88290001	88340000	10	87545001	88340000	795000	50000	2.4258435920112262	95.0%	0.07157894736842105	2.4681605163108196
1	127810001	127870000	1	127810001	128275000	465000	60000	4.875158240925508	95.0%	0.03684210526315789	2.4667164586290147
4	129940001	129975000	4	129940001	130185000	245000	35000	6.514320069173216	97.0%	0.03368421052631579	2.4650672750869407
15	11955001	12000000	15	11955001	12365000	410000	45000	4.90155928286528	96.0%	0.016842105263157894	2.4539817565185458
8	105690001	105745000	8	105690001	106030000	340000	55000	7.594192339192259	98.0%	0.00631578947368421	2.453021803125144
11	78820001	78860000	11	78820001	79215000	395000	40000	6.254222076598942	97.0%	0.011578947368421053	2.450439296399884
11	49065001	49135000	11	48765001	49135000	370000	70000	5.57825318595967	95.0%	0.0010526315789473684	2.4306193556389846
5	35855001	35885000	5	35855001	36095000	240000	30000	8.600435205571776	98.0%	0.01631578947368421	2.4034253217267065
7	7275001	7310000	7	6915001	7310000	395000	35000	2.6693636983375115	95.0%	0.011578947368421053	2.402391871898832
9	100435001	100470000	9	100435001	101155000	720000	35000	3.7154948565822967	95.0%	0.01368421052631579	2.399636759655436
10	95535001	95570000	10	95535001	96145000	610000	35000	3.417263828864008	97.0%	0.0368421052631579	2.3941236684502765
9	72755001	72785000	9	72755001	72950000	195000	30000	9.305571205993372	99.0%	0.005263157894736842	2.3864425596414978
3	121480001	121530000	3	121135001	121530000	395000	50000	4.994476037044027	95.0%	0.08315789473684211	2.386252805076917
15	84260001	84300000	15	84260001	84485000	225000	40000	7.611429563117266	98.0%	0.061052631578947365	2.3796963586976596
7	64720001	64760000	7	63830001	64760000	930000	40000	1.9808362700319995	96.0%	0.016842105263157894	2.371755439189734
9	13840001	13920000	9	13840001	14380000	540000	80000	4.548523072473109	98.0%	0.05368421052631579	2.354857044719113
16	78185001	78225000	16	78185001	78375000	190000	40000	7.2643429312719086	99.0%	0.017894736842105262	2.339719912786812
8	120670001	120705000	8	120670001	120900000	230000	35000	8.420787276924623	96.0%	0.05578947368421053	2.314893347305284
12	35820001	35855000	12	35175001	35855000	680000	35000	2.5501638191882057	98.0%	0.036315789473684204	2.308754222528197
18	61465001	61505000	18	61075001	61505000	430000	40000	4.267571059934965	95.0%	0.08842105263157894	2.305244665739421
1	178135001	178165000	1	178135001	178485000	350000	30000	4.1301776541971575	95.0%	0.07105263157894737	2.2968130191380873
11	49250001	49295000	11	49085001	49295000	210000	45000	8.787793460158333	99.0%	0.024210526315789474	2.287123622581407
2	101885001	101940000	2	101885001	102585000	700000	55000	3.7519511945916477	95.0%	0.024210526315789474	2.282352851262401
16	29705001	29750000	16	29705001	30265000	560000	45000	3.5487813703994084	96.0%	0.05789473684210526	2.2734083082075536
13	90920001	91000000	13	90920001	91725000	805000	80000	2.6104648147469884	95.0%	0.06	2.2708236272476467
6	134635001	134675000	6	134635001	134955000	320000	40000	5.45097100731571	96.0%	0.020526315789473684	2.269535635144121
13	13485001	13530000	13	13485001	13875000	390000	45000	5.423394304324948	96.0%	0.02157894736842105	2.2642635970826808
3	123150001	123185000	3	123150001	123365000	215000	35000	6.344374698188026	98.0%	0.031578947368421054	2.2616121929265485
12	33015001	33050000	12	33015001	33445000	430000	35000	4.839359584657742	98.0%	0.013157894736842105	2.254929867914238
8	57410001	57450000	8	57410001	57575000	165000	40000	8.77866912711275	98.0%	0.02	2.2533635297296923
1	152510001	152550000	1	152510001	152805000	295000	40000	5.403664552167916	98.0%	0.011578947368421053	2.241693800756403
6	59140001	59195000	6	58615001	59195000	580000	55000	2.972316576692852	98.0%	0.032105263157894734	2.241621877453726
11	57930001	57970000	11	57930001	58365000	435000	40000	5.146304406185326	97.0%	0.022105263157894735	2.2238282109352063
7	80720001	80765000	7	80720001	81090000	370000	45000	6.955577190962618	98.0%	0.039473684210526314	2.219871164852795
7	143125001	143205000	7	143125001	143510000	385000	80000	5.222237567381245	95.0%	0.049473684210526316	2.2111556044854983
9	110925001	110970000	9	110390001	110970000	580000	45000	4.796275629546158	95.0%	0.04789473684210527	2.195540256788645
18	56705001	56760000	18	56405001	56760000	355000	55000	5.120551335140421	96.0%	0.07368421052631578	2.193825198459779
14	69830001	69885000	14	69830001	70345000	515000	55000	3.632460827540595	95.0%	0.022105263157894735	2.188714647624671
19	29480001	29525000	19	28960001	29525000	565000	45000	4.146535729655851	97.0%	0.06315789473684211	2.1779448504284096
19	4730001	4775000	19	4730001	5040000	310000	45000	6.610951828012644	98.0%	0.013157894736842105	2.166429556197568
2	71560001	71630000	2	71560001	72030000	470000	70000	5.439251039075684	98.0%	0.034210526315789476	2.15173692910551
2	166560001	166620000	2	166560001	166995000	435000	60000	6.177164848822912	95.0%	0.02	2.148560081909318
9	45105001	45155000	9	44710001	45155000	445000	50000	6.631201835269171	95.0%	0.045263157894736845	2.143788798141424
3	146315001	146360000	3	146315001	146945000	630000	45000	2.877256701070209	95.0%	0.06842105263157894	2.113372932582264
3	69235001	69280000	3	69235001	69485000	250000	45000	5.7379916654684475	98.0%	0.06894736842105263	2.104128804514106
3	107445001	107485000	3	107195001	107485000	290000	40000	5.329608976310813	95.0%	0.06842105263157894	2.0954696347857134
3	19865001	19905000	3	19145001	19905000	760000	40000	2.176761783019914	95.0%	0.06157894736842105	2.0917649515919097
16	92265001	92305000	16	91920001	92305000	385000	40000	4.741294748445373	97.0%	0.08947368421052632	2.085869771024302
2	122740001	122770000	2	122185001	122770000	585000	30000	3.844112765205796	95.0%	0.07157894736842105	2.0843051241823813
17	25265001	25315000	17	24905001	25315000	410000	50000	4.811570473146264	95.0%	0.05894736842105264	2.07755135392283
7	143890001	143925000	7	143690001	143925000	235000	35000	8.229595195652879	97.0%	0.02736842105263158	2.061882094679958
2	168450001	168495000	2	168450001	168690000	240000	45000	7.140485008820821	98.0%	0.07210526315789473	2.054482557544159
3	122100001	122120000	3	121780001	122120000	340000	20000	4.915448169314751	95.0%	0.04052631578947369	2.05412375407193
13	45020001	45060000	13	45020001	45495000	475000	40000	3.65296323640895	96.0%	0.08315789473684211	2.04559141634538
4	155460001	155505000	4	155460001	155785000	325000	45000	6.581472121944828	96.0%	0.01368421052631579	2.040723699293173
18	37740001	37775000	18	37740001	37990000	250000	35000	7.5927737928353665	97.0%	0.032105263157894734	2.0353195345475688
3	121295001	121335000	3	121295001	121750000	455000	40000	4.390700696658848	97.0%	0.04736842105263158	2.0343205671719393
2	103440001	103480000	2	103440001	103880000	440000	40000	4.731939963005459	98.0%	0.02631578947368421	2.033560124011369
19	24935001	24975000	19	24935001	25200000	265000	40000	5.365171248166481	97.0%	0.028421052631578948	2.0219106970601124
13	63310001	63350000	13	62925001	63350000	425000	40000	5.121548848312501	96.0%	0.05263157894736842	2.017812690947765
2	160865001	160910000	2	160590001	160910000	320000	45000	5.4847775145085915	98.0%	0.020526315789473684	2.0110039572070697
6	91520001	91595000	6	91520001	91865000	345000	75000	5.57371684084607	96.0%	0.024210526315789474	2.0106877153112177
17	5420001	5480000	17	5420001	5755000	335000	60000	5.504601816705669	95.0%	0.017894736842105262	1.988371320969055
18	79985001	80015000	18	79985001	80190000	205000	30000	6.212172233726832	98.0%	0.021052631578947368	1.9824602521139245
11	101035001	101085000	11	100700001	101085000	385000	50000	7.710027629734952	97.0%	0.024210526315789474	1.9811191898696745
4	154860001	154895000	4	154860001	155085000	225000	35000	7.584034208036777	99.0%	0.008421052631578947	1.9683958016353686
18	62675001	62710000	18	62675001	62975000	300000	35000	5.530599387141902	98.0%	0.0831578947368421	1.9599959858959712
3	96390001	96450000	3	96020001	96450000	430000	60000	4.606248698276974	98.0%	0.008421052631578947	1.956481147417163
5	54100001	54130000	5	53520001	54130000	610000	30000	4.028811543140767	97.0%	0.06526315789473684	1.946988250108611
1	52625001	52665000	1	52625001	52865000	240000	40000	6.4869111550666245	99.0%	0.02263157894736842	1.9435728297754646
7	74360001	74430000	7	74360001	75110000	750000	70000	3.3413621446440422	96.0%	0.049473684210526316	1.935414169381076
2	75605001	75635000	2	75605001	76005000	400000	30000	5.493496485612522	98.0%	0.009473684210526316	1.9327263400577572
6	121105001	121190000	6	120810001	121190000	380000	85000	5.478121913765012	97.0%	0.06894736842105263	1.9165904577943853
5	124120001	124175000	5	124120001	124385000	265000	55000	9.526268575412333	98.0%	0.010526315789473684	1.9151297855132479
9	7700001	7740000	9	7700001	7900000	200000	40000	9.855320953156063	99.0%	0.005263157894736842	1.9126257387738395
6	142510001	142575000	6	142510001	142810000	300000	65000	6.364190055127803	97.0%	0.012105263157894737	1.9093515755412094
5	74265001	74305000	5	73850001	74305000	455000	40000	4.871841295123029	98.0%	0.07157894736842105	1.8932410313373937
11	106390001	106440000	11	106390001	106985000	595000	50000	5.113747025876146	95.0%	0.008421052631578947	1.8824840114150738
19	45715001	45765000	19	45425001	45765000	340000	50000	6.702895610974117	95.0%	0.029473684210526315	1.879275563295635
12	73530001	73580000	12	73530001	74020000	490000	50000	4.171593778641166	96.0%	0.07	1.8777725912718013
18	80710001	80745000	18	80365001	80745000	380000	35000	5.883823997621951	95.0%	0.05421052631578947	1.8713171791447234
5	120450001	120535000	5	120450001	120785000	335000	85000	6.304521818566859	95.0%	0.06947368421052631	1.8658094127794682
3	95320001	95350000	3	95320001	95885000	565000	30000	4.065558464907172	97.0%	0.023157894736842106	1.8548996146525405
2	104430001	104460000	2	104430001	104785000	355000	30000	4.1066886153419375	96.0%	0.02	1.846904550067599
15	85590001	85630000	15	85590001	85865000	275000	40000	6.1660267853756965	98.0%	0.016842105263157894	1.845770881642603
2	91265001	91305000	2	91265001	91640000	375000	40000	4.966122477974556	95.0%	0.037894736842105266	1.833488230640722
5	36385001	36420000	5	35955001	36420000	465000	35000	5.071389126004641	96.0%	0.049473684210526316	1.8328055753442356
13	48630001	48685000	13	48630001	49180000	550000	55000	3.6192954692683275	96.0%	0.04473684210526316	1.8261317294108863
11	79895001	79945000	11	79420001	79945000	525000	50000	3.912069682262479	97.0%	0.06736842105263158	1.8128820654306874
2	26285001	26330000	2	26285001	26700000	415000	45000	5.841569071160918	96.0%	0.061052631578947365	1.8083741854559032
9	64075001	64125000	9	63900001	64125000	225000	50000	7.804813069217952	97.0%	0.05473684210526316	1.8060654517545913
2	131805001	131840000	2	131805001	132280000	475000	35000	4.274850165867161	95.0%	0.02	1.7931331190860642
11	89285001	89325000	11	88925001	89325000	400000	40000	4.604087024871788	95.0%	0.03842105263157895	1.7818681069015332
9	51895001	51975000	9	51305001	51975000	670000	80000	3.7331228813437534	96.0%	0.03	1.7785951865402978
7	120920001	120955000	7	120920001	121130000	210000	35000	8.081255792288662	99.0%	0.07052631578947369	1.7738080395204634
15	81425001	81485000	15	81425001	81700000	275000	60000	8.457776807179355	95.0%	0.035789473684210524	1.7731251979491176
7	113130001	113165000	7	113130001	113350000	220000	35000	7.973077369770219	97.0%	0.024736842105263158	1.7724844420987746
1	188990001	189035000	1	188990001	189980000	990000	45000	2.0430285576083618	95.0%	0.09736842105263158	1.7610788718092885
6	103290001	103340000	6	103290001	103710000	420000	50000	3.9183524457692807	95.0%	0.02263157894736842	1.7445840782072668
5	38295001	38330000	5	38295001	38650000	355000	35000	5.230486084080593	97.0%	0.014736842105263158	1.7444005910093106
16	91350001	91385000	16	91350001	91665000	315000	35000	6.456505512679952	98.0%	0.02631578947368421	1.7405358439884098
6	84080001	84120000	6	84080001	84410000	330000	40000	4.596291295395853	97.0%	0.08421052631578947	1.7384432524737794
1	159905001	159945000	1	159905001	160080000	175000	40000	8.858376279246741	99.0%	0.017894736842105262	1.7323224965002009
5	36710001	36775000	5	36275001	36775000	500000	65000	5.349302418684909	95.0%	0.04631578947368421	1.727029292155758
15	27635001	27670000	15	27635001	27855000	220000	35000	8.569661975541637	98.0%	0.03631578947368421	1.7227715742968406
5	30790001	30830000	5	30790001	31000000	210000	40000	8.894987175868122	99.0%	0.05052631578947368	1.719419433100626
15	82255001	82325000	15	82255001	82870000	615000	70000	2.84874160221272	95.0%	0.022105263157894735	1.716835563078256
18	12730001	12770000	18	12730001	12970000	240000	40000	6.495023329776015	97.0%	0.05368421052631579	1.7155938275134344
3	157690001	157740000	3	157480001	157740000	260000	50000	5.015160476604847	96.0%	0.08578947368421053	1.700000534721656
11	117370001	117420000	11	117370001	117845000	475000	50000	5.866279716284132	97.0%	0.06210526315789474	1.6980607999418442
19	11340001	11410000	19	11340001	11650000	310000	70000	6.02300925114536	97.0%	0.04631578947368421	1.6968058420271355
5	31545001	31615000	5	31545001	32345000	800000	70000	3.50149798309575	96.0%	0.09421052631578947	1.6958985183651287
4	7665001	7705000	4	6800001	7705000	905000	40000	3.1196880221105476	95.0%	0.021052631578947368	1.6921386643726355
13	62895001	62940000	13	62895001	63550000	655000	45000	3.543491562626572	95.0%	0.018947368421052633	1.6911267121843143
7	80370001	80445000	7	80370001	80745000	375000	75000	7.515064484388646	98.0%	0.03368421052631579	1.6724976292738813
X	50655001	50735000	X	50655001	51030000	375000	80000	1.7468059065629307	96.0%	0.09578947368421052	1.6681749501112633
7	128350001	128380000	7	128350001	128705000	355000	30000	8.192698194949196	99.0%	0.008421052631578947	1.6662812689580335
1	164125001	164210000	1	163900001	164210000	310000	85000	6.558425340311236	95.0%	0.07947368421052632	1.6587325072036436
2	35880001	35930000	2	35455001	35930000	475000	50000	5.424737577490013	95.0%	0.056842105263157895	1.6482534107780558
10	117155001	117235000	10	116835001	117235000	400000	80000	4.8307690955791704	95.0%	0.08157894736842106	1.6396633231527085
1	167405001	167470000	1	167405001	167740000	335000	65000	4.319834756626414	95.0%	0.04	1.6314720489601398
16	33285001	33340000	16	33285001	33820000	535000	55000	3.8971097252861537	96.0%	0.017894736842105262	1.6293145520515175
5	21250001	21335000	5	21250001	21795000	545000	85000	3.9977317218381985	95.0%	0.042105263157894736	1.6292088141877785
11	87490001	87535000	11	87085001	87535000	450000	45000	5.375922451967949	96.0%	0.014210526315789474	1.6243140604398563
15	98870001	98915000	15	98870001	99110000	240000	45000	9.322063431556485	98.0%	0.07947368421052631	1.6209832172482384
13	113035001	113070000	13	113035001	113260000	225000	35000	6.528852433440015	97.0%	0.05894736842105263	1.6157807228887326
2	27735001	27790000	2	27250001	27790000	540000	55000	3.6439046722456676	95.0%	0.08052631578947368	1.613912831893966
9	118595001	118625000	9	118595001	118905000	310000	30000	6.809623317595825	99.0%	0.02210526315789474	1.6113164367863322
1	43130001	43170000	1	43130001	43840000	710000	40000	3.6810312305307913	97.0%	0.02	1.60672924721088
13	50935001	51015000	13	50935001	51440000	505000	80000	3.001407551470021	97.0%	0.07789473684210527	1.5884365688414237
7	120815001	120855000	7	120815001	121075000	260000	40000	7.524477877105577	98.0%	0.015263157894736843	1.5775431373757018
3	30575001	30615000	3	30575001	31155000	580000	40000	2.892852002257583	95.0%	0.03894736842105263	1.575084636458549
2	22840001	22880000	2	22625001	22880000	255000	40000	7.076533850264626	98.0%	0.018947368421052633	1.5730055926904534
14	120115001	120160000	14	120115001	120470000	355000	45000	3.7438268685484264	98.0%	0.05578947368421053	1.5649565502432823
4	116790001	116845000	4	116790001	117235000	445000	55000	4.209685623514039	97.0%	0.02526315789473684	1.5644016275363553
4	59355001	59395000	4	59355001	59800000	445000	40000	5.52461397342917	96.0%	0.015789473684210527	1.5624502637091517
12	69725001	69775000	12	69725001	70220000	495000	50000	4.174321430424855	95.0%	0.02526315789473684	1.5580397723514787
1	54645001	54690000	1	54645001	55035000	390000	45000	4.960797237858982	98.0%	0.06105263157894737	1.5422494455878422
1	37670001	37755000	1	37670001	38190000	520000	85000	4.058864293699309	95.0%	0.03	1.5415471672998415
6	49020001	49070000	6	49020001	49410000	390000	50000	5.155720145872897	95.0%	0.04736842105263158	1.5367927567314832
11	5275001	5320000	11	5275001	5490000	215000	45000	11.474467054203584	99.0%	0.007368421052631579	1.5363346233563948
9	118050001	118090000	9	118050001	118350000	300000	40000	4.843801998550705	97.0%	0.03789473684210526	1.5329760329124018
13	37275001	37340000	13	36635001	37340000	705000	65000	3.0344797839184925	95.0%	0.07368421052631578	1.511186758909195
2	92875001	92960000	2	92875001	93220000	345000	85000	6.343262514058695	99.0%	0.09473684210526316	1.5050550142489334
9	107460001	107535000	9	107240001	107535000	295000	75000	6.590428709053498	95.0%	0.028421052631578948	1.480554594033861
12	73010001	73050000	12	73010001	73525000	515000	40000	3.780736799626573	97.0%	0.037894736842105266	1.4643951384693479
18	65495001	65535000	18	65495001	65755000	260000	40000	4.995795112348673	98.0%	0.0431578947368421	1.4580805350315318
3	96500001	96555000	3	96500001	96790000	290000	55000	7.639641672225011	95.0%	0.023157894736842106	1.4471593532730405
3	32680001	32715000	3	32365001	32715000	350000	35000	4.981137762078821	95.0%	0.08105263157894738	1.4432684805841518
4	88675001	88755000	4	88675001	88765000	90000	80000	12.563556946230351	98.0%	0.002105263157894737	1.4420975398741034
11	72555001	72600000	11	72555001	72895000	340000	45000	5.347502749757764	97.0%	0.028421052631578948	1.4405427521542322
15	74735001	74810000	15	74735001	75085000	350000	75000	5.63113855130024	95.0%	0.00631578947368421	1.4391288294385718
13	112255001	112325000	13	112255001	112685000	430000	70000	5.286000099888768	95.0%	0.04789473684210527	1.434641082181827
17	28185001	28235000	17	28185001	28490000	305000	50000	7.0790422890052	97.0%	0.04105263157894737	1.4290943602294153
11	113280001	113325000	11	113280001	113695000	415000	45000	4.819712228322353	96.0%	0.029473684210526315	1.425902572610569
4	101985001	102020000	4	101340001	102020000	680000	35000	1.9430511054645032	98.0%	0.04894736842105263	1.4203465079034745
18	67450001	67480000	18	67450001	67825000	375000	30000	4.435977534085335	96.0%	0.04105263157894737	1.41545552536025
8	120060001	120110000	8	119645001	120110000	465000	50000	5.298160674244757	96.0%	0.02631578947368421	1.4124534546897098
2	179895001	179935000	2	179895001	180275000	380000	40000	5.244142627029885	98.0%	0.04631578947368421	1.409841798358217
18	64730001	64775000	18	64730001	65025000	295000	45000	4.960352903743725	97.0%	0.021052631578947368	1.405588257160493
11	87370001	87405000	11	87100001	87405000	305000	35000	6.537446782352914	97.0%	0.08	1.3969314902799168
8	106385001	106465000	8	106385001	106775000	390000	80000	4.1133278977157035	95.0%	0.02947368421052632	1.3950453523627122
3	97295001	97360000	3	97020001	97360000	340000	65000	4.715916456422829	96.0%	0.04210526315789474	1.384416807203794
17	29485001	29535000	17	28995001	29535000	540000	50000	4.425079774916996	96.0%	0.02263157894736842	1.3837744621117294
6	37575001	37610000	6	37575001	38055000	480000	35000	4.233465207045539	97.0%	0.03631578947368421	1.376682986121925
1	54925001	54990000	1	54660001	54990000	330000	65000	6.601985566528571	99.0%	0.006842105263157894	1.3739572121288823
7	120620001	120695000	7	120620001	120985000	365000	75000	5.13818404190577	95.0%	0.07052631578947369	1.3640283729508749
6	88535001	88570000	6	88535001	88915000	380000	35000	4.558259140219238	96.0%	0.08368421052631578	1.3626528167342118
9	66685001	66720000	9	66475001	66720000	245000	35000	9.391697912096094	99.0%	0.04842105263157895	1.3593386357302057
9	106660001	106710000	9	106660001	106880000	220000	50000	7.68254135231353	99.0%	0.02263157894736842	1.359006183901162
1	143985001	144045000	1	143740001	144045000	305000	60000	6.085409837802434	98.0%	0.07894736842105263	1.3568357006473335
5	112210001	112270000	5	112210001	112435000	225000	60000	8.304959649512353	98.0%	0.04105263157894737	1.356348890859523
14	121260001	121315000	14	121260001	121455000	195000	55000	8.752350225960893	98.0%	0.015789473684210527	1.3510294783324766
3	96270001	96350000	3	96270001	96570000	300000	80000	6.073551192628967	99.0%	0.004736842105263157	1.3490161004456969
